DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2022-08-08,EQ,524,524,513.85,531.05,520.1,520.4,518.01,549,401.25,32566317,16869712451.35,416603,SBIN
2022-08-05,EQ,535.55,542.9,529,533.25,532.35,531.05,537.29,549,401.25,21110734,11342675873.75,205564,SBIN
2022-08-04,EQ,543.65,544,524.2,540.85,532.3,533.25,532.95,549,401.25,18072293,9631594662.25,201817,SBIN
2022-08-03,EQ,541.9,546.4,534.65,542.1,540.5,540.85,542.04,549,401.25,24262125,13151082595.4,253745,SBIN
2022-08-02,EQ,531.9,544.9,531.1,533.75,540,542.1,541.38,549,401.25,16845027,9119556236.75,230932,SBIN
2022-08-01,EQ,529.05,535,526.4,528.35,533.35,533.75,532.31,549,401.25,8295631,4415816994.75,124805,SBIN
2022-07-29,EQ,535.05,537,526.75,532.45,527.65,528.35,529.82,549,401.25,11921058,6315998165.4,144306,SBIN
2022-07-28,EQ,533.2,537.5,529.55,528.2,532.15,532.45,532.51,549,401.25,12160734,6475654215.2,215225,SBIN
2022-07-27,EQ,515.3,529.95,512.25,514.2,528.35,528.2,522.16,549,401.25,15101546,7885450134.35,333000,SBIN
2022-07-26,EQ,517.7,520.8,513.1,517.8,513.7,514.2,516.44,549,401.25,8862656,4577000715.15,168343,SBIN
2022-07-25,EQ,513.4,519,509.15,513.7,516.25,517.8,514.4,549,401.25,10229778,5262242658.25,153553,SBIN
2022-07-22,EQ,513.45,520.2,511.2,512.05,511.9,513.7,516.23,549,401.25,14699129,7588186570.15,244781,SBIN
2022-07-21,EQ,509.8,513.4,506.75,508.6,511.1,512.05,511.48,549,401.25,13814893,7066028812.7,196106,SBIN
2022-07-20,EQ,501,510.6,500.4,497.95,507.4,508.6,507.48,549,401.25,19280117,9784217298.85,254529,SBIN
2022-07-19,EQ,488,498.55,488,490.3,497.9,497.95,494.57,549,401.25,11724183,5798451759.05,130777,SBIN
2022-07-18,EQ,484.55,491.5,482.1,479.1,489.6,490.3,487.33,549,401.25,9934786,4841501119.4,178323,SBIN
2022-07-15,EQ,482.55,484.4,474.7,479.35,478.7,479.1,478.3,549,401.25,6945602,3322054772,120161,SBIN
2022-07-14,EQ,486.6,488.9,476.8,486.5,480.3,479.35,482.03,549,401.25,9385630,4524120598.85,151617,SBIN
2022-07-13,EQ,487.75,492.45,484.55,484.95,486.2,486.5,488.27,549,401.25,8208853,4008106035.85,129820,SBIN
2022-07-12,EQ,485,491.35,483.1,488.2,483.4,484.95,488.66,549,401.25,7364457,3598704148.85,108367,SBIN
2022-07-11,EQ,485,491.3,485,488.55,488.05,488.2,488.75,549,401.25,7704792,3765716046.15,94857,SBIN
2022-07-08,EQ,489,489.9,485.15,486.75,488.45,488.55,487.44,549,401.25,9057231,4414856472.4,162363,SBIN
2022-07-07,EQ,484,488.25,481.6,479.95,486.9,486.75,485.27,549,401.25,11497832,5579593687.8,173806,SBIN
2022-07-06,EQ,475.15,481,473.9,472.15,480.55,479.95,478.18,549,401.25,12059857,5766832535.75,179395,SBIN
2022-07-05,EQ,475.15,480,471,473.45,472.55,472.15,475.99,549,401.25,12003244,5713384767.95,143727,SBIN
2022-07-04,EQ,466.85,474.15,466.85,466.85,473.95,473.45,470.57,549,401.25,9186358,4322793774.1,115285,SBIN
2022-07-01,EQ,463.35,468.8,460.55,465.9,468.5,466.85,465.07,549,401.25,9405495,4374195289.05,116790,SBIN
2022-06-30,EQ,459,469.3,458.6,459.1,465.6,465.9,465.57,549,401.25,16926328,7880439985.75,186175,SBIN
2022-06-29,EQ,460,462.7,458,464.25,458.95,459.1,460.55,549,401.25,11800876,5434914241.85,107588,SBIN
2022-06-28,EQ,458.9,465.75,458,461.2,464.75,464.25,462.78,549,401.25,13261290,6137031012.35,168906,SBIN
2022-06-27,EQ,459.95,464.85,458.05,454.25,461.55,461.2,461.18,549,401.25,9509175,4385421054,103487,SBIN
2022-06-24,EQ,455.8,460.35,453.2,451.4,454.55,454.25,455.97,549,400.5,10833364,4939643608.55,127154,SBIN
2022-06-23,EQ,449,456.45,446,447.65,451.25,451.4,451.63,549,400.5,12229833,5523391671.25,157832,SBIN
2022-06-22,EQ,448.75,451.2,444.65,450.75,447.05,447.65,447.71,549,400.5,11066447,4954585919.8,111722,SBIN
2022-06-21,EQ,439.5,454.95,437.6,434.7,451,450.75,447.76,549,400.5,13801891,6179936791.15,178846,SBIN
2022-06-20,EQ,441.5,443.45,430.7,441,434.65,434.7,436.85,549,400.5,12368534,5403153186.35,172757,SBIN
2022-06-17,EQ,440,447.55,437.25,441.6,442.5,441,443.05,549,400.5,14326050,6347137199.65,167655,SBIN
2022-06-16,EQ,455.15,457.75,440.15,451.35,441.15,441.6,448.44,549,400.5,10780703,4834445595.35,139788,SBIN
2022-06-15,EQ,448.95,455.45,448.6,448.1,450.25,451.35,452.6,549,400.5,9920926,4490231934.55,119413,SBIN
2022-06-14,EQ,445,449.25,443.35,445.85,448,448.1,446.47,549,400.5,11351101,5067902738.85,136687,SBIN
2022-06-13,EQ,454,454.05,442.1,461.85,446.1,445.85,446.07,549,400.5,13426836,5989284598.4,203861,SBIN
2022-06-10,EQ,462,464.15,458.6,466.95,462.1,461.85,461.6,549,400.5,8621104,3979479308.5,127828,SBIN
2022-06-09,EQ,468.95,470.9,462.45,471.3,467.2,466.95,465.94,549,400.5,12635601,5887439316.6,158259,SBIN
2022-06-08,EQ,466.6,475.55,463.2,463.4,471,471.3,470.58,549,400.5,17168871,8079264816.6,192002,SBIN
2022-06-07,EQ,461.85,465.95,460.5,463.7,463.95,463.4,462.95,549,400.5,7672515,3551990864.45,108268,SBIN
2022-06-06,EQ,464.2,465.6,456.5,464.5,463.6,463.7,461.88,549,400.5,10661432,4924334007.85,137662,SBIN
2022-06-03,EQ,473.25,475.5,463.5,469.85,465,464.5,470.15,549,400.5,11306291,5315646218.95,114757,SBIN
2022-06-02,EQ,466.9,472.35,466.15,468.3,470,469.85,469.68,549,400.5,9370989,4401383675.1,114087,SBIN
2022-06-01,EQ,468,472,464.7,468.1,469.25,468.3,468.69,549,400.5,9424008,4416955450.55,119346,SBIN
2022-05-31,EQ,474,476.4,465,474.6,467.6,468.1,471.12,549,400.5,15441579,7274761527.75,149463,SBIN
2022-05-30,EQ,473,476.9,471.1,468.95,474.8,474.6,474.04,549,400.5,9365470,4439626587.15,151679,SBIN
2022-05-27,EQ,471.4,475,467.5,468.9,468,468.95,470.69,549,400.5,10977001,5166782867.5,160651,SBIN
2022-05-26,EQ,456.85,470.1,452.5,454.1,469.6,468.9,460.09,549,400.5,17055257,7846911655.75,208123,SBIN
2022-05-25,EQ,461,464.45,452.05,462.05,453.45,454.1,458.77,549,400.5,12728644,5839499480.45,154093,SBIN
2022-05-24,EQ,462.4,466.8,460.2,460.9,463,462.05,463.29,549,400.5,17175179,7957058574.6,139005,SBIN
2022-05-23,EQ,463.1,471.4,459.5,462.4,461,460.9,465.61,549,400.5,13499415,6285493530.75,170499,SBIN
2022-05-20,EQ,454.85,464,454.15,447.5,462.5,462.4,460.64,549,363.65,13596860,6263239735.25,151413,SBIN
2022-05-19,EQ,449.05,450,444.45,458,449,447.5,447.36,549,363.65,14201420,6353183667.3,223399,SBIN
2022-05-18,EQ,467.9,468.6,457.1,467.3,458.25,458,463.11,549,363.65,15644497,7245121118.3,205591,SBIN
2022-05-17,EQ,458.3,469.65,456.15,455,467.45,467.3,462.65,549,363.65,16880698,7809801121.7,206674,SBIN
2022-05-16,EQ,445,461.5,438.85,444.65,456,455,454.93,549,363.65,27940958,12711054077.2,283950,SBIN
2022-05-13,EQ,469.45,477,439.75,462.65,440.5,444.65,461.88,549,354.75,61403008,28360528047.6,595336,SBIN
2022-05-12,EQ,473,473,456.35,476.55,462.7,462.65,462.77,549,354.75,18947096,8768075747.5,314035,SBIN
2022-05-11,EQ,475.25,479,463.65,475.2,478.4,476.55,471.45,549,354.75,14771351,6963938211,241751,SBIN
2022-05-10,EQ,477,482.55,473.5,475.9,474,475.2,477.99,549,354.75,10884328,5202612034.7,183663,SBIN
2022-05-09,EQ,477.1,483.7,473.8,483.95,476.45,475.9,477.81,549,354.75,13544947,6471855072.45,170758,SBIN
2022-05-06,EQ,471,486.1,471,480,485.5,483.95,478.71,549,341.4,16710020,7999171104.8,216166,SBIN
2022-05-05,EQ,485,494,478.65,479.65,480,480,487.16,549,341.4,14130385,6883760406.35,185153,SBIN
2022-05-04,EQ,492,496.45,477.5,491,478.5,479.65,487.2,549,341.4,14645323,7135245642.5,221907,SBIN
2022-05-02,EQ,492.65,495,481.3,496.3,490.9,491,487.35,549,341.4,18590895,9060263031.45,232328,SBIN
2022-04-29,EQ,508.1,512.5,494,507.5,495.9,496.3,503.59,549,339.25,12894773,6493703529.65,143518,SBIN
2022-04-28,EQ,499.15,510,496.5,497.25,507.7,507.5,503.04,549,339.25,12154792,6114331932.3,134713,SBIN
2022-04-27,EQ,500,502.8,491.85,505.5,497.85,497.25,496.78,549,339.25,12367342,6143829183.05,142885,SBIN
2022-04-26,EQ,499,507.9,498.45,494.75,505.5,505.5,504.31,549,339.25,12137213,6120898078,158992,SBIN
2022-04-25,EQ,495,499.2,490.05,500.6,495,494.75,495.06,549,339.25,14057444,6959299074.05,186190,SBIN
2022-04-22,EQ,512.9,513.5,499,516.3,499.5,500.6,505.07,549,321.3,16760456,8465127370.95,208796,SBIN
2022-04-21,EQ,513.4,518,512.2,509.3,516.9,516.3,515.24,549,321.3,10035638,5170807462.7,108987,SBIN
2022-04-20,EQ,512,513.7,507,511.8,509.2,509.3,510.2,549,321.3,11881305,6061830257.65,153556,SBIN
2022-04-19,EQ,513.25,520.95,505.1,509.5,506.6,511.8,515.99,549,321.3,20362934,10507079159.65,240810,SBIN
2022-04-18,EQ,512,515,504,517.7,510.1,509.5,509.48,549,321.3,14492183,7383507123.1,206832,SBIN
2022-04-13,EQ,514.3,520.9,513.75,512.85,517.7,517.7,517.08,549,321.3,15440525,7983987949.4,150224,SBIN
2022-04-12,EQ,512.75,516.7,504.35,514.9,512.5,512.85,510.3,549,321.3,14460680,7379318523.1,179734,SBIN
