DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2021-10-21,EQ,3194,3195.45,2920.45,3169.6,3015,3002,3019.98,3505,2056.5,5103543,15412584387.95,384801,ASIANPAINT
2021-10-20,EQ,3190,3219.95,3136.65,3183.75,3177,3169.6,3184.57,3505,2056.5,1205540,3839131189.1,102671,ASIANPAINT
2021-10-19,EQ,3260.9,3269.1,3176.1,3241.5,3187,3183.75,3219.88,3505,2056.5,1042069,3355340423.15,89378,ASIANPAINT
2021-10-18,EQ,3252.5,3283.95,3232,3297.8,3242,3241.5,3254.33,3505,2056.5,1576121,5129221301.85,124215,ASIANPAINT
2021-10-14,EQ,3342,3352.95,3290,3323.5,3297.8,3297.8,3315.73,3505,2041.25,648597,2150573527.1,63419,ASIANPAINT
2021-10-13,EQ,3343,3358.9,3291.4,3323.25,3319,3323.5,3326.44,3505,2041.25,770144,2561834675.4,59788,ASIANPAINT
2021-10-12,EQ,3280,3335,3280,3306.05,3322,3323.25,3312.43,3505,2041.25,564524,1869943533.35,52763,ASIANPAINT
2021-10-11,EQ,3326.4,3344.35,3297.75,3306.9,3303.95,3306.05,3324.96,3505,2041.25,460197,1530138024.45,45720,ASIANPAINT
2021-10-08,EQ,3307,3329,3264.1,3290.85,3309.1,3306.9,3302.69,3505,2011,882436,2914413923.4,65577,ASIANPAINT
2021-10-07,EQ,3220,3318,3220,3212.25,3295,3290.85,3280.27,3505,2011,1177283,3861801274.9,95072,ASIANPAINT
2021-10-06,EQ,3262,3280,3200.65,3254.75,3207.05,3212.25,3235.72,3505,2011,786378,2544499596.2,72798,ASIANPAINT
2021-10-05,EQ,3208.55,3260,3191.65,3201.6,3260,3254.75,3243.27,3505,2011,909337,2949227863.15,71023,ASIANPAINT
2021-10-04,EQ,3202.8,3230.5,3178,3177.85,3202,3201.6,3205.05,3505,2011,921241,2952622044.4,82803,ASIANPAINT
2021-10-01,EQ,3248,3252.95,3170,3244.65,3180.95,3177.85,3184.72,3505,1930,1512332,4816349511.35,133953,ASIANPAINT
2021-09-30,EQ,3329.9,3347.7,3220,3323.05,3248,3244.65,3260.63,3505,1930,2077896,6775251151.3,173744,ASIANPAINT
