DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2021-02-01,EQ,665,717,654.35,662.9,714,709.35,686.12,760.7,286,30648270,21028286417.85,420444,AXISBANK
2021-01-29,EQ,671,675.85,653,670.7,666.45,662.9,663.09,760.7,286,31273252,20737032240.1,350863,AXISBANK
2021-01-28,EQ,622,674.7,616,632.1,667.1,670.7,651.91,760.7,286,64303975,41920707655.45,573501,AXISBANK
2021-01-27,EQ,659.95,663.8,627.4,658.4,633.55,632.1,641.63,760.7,286,24462588,15695921081.7,374828,AXISBANK
2021-01-25,EQ,654,668,639.35,644.5,658,658.4,659.39,760.7,286,21325345,14061700824.65,236342,AXISBANK
2021-01-22,EQ,670,673.9,638.8,675.85,645.55,644.5,650.47,760.7,286,21392223,13915078756.15,312423,AXISBANK
2021-01-21,EQ,680.75,695,669.75,675.75,678,675.85,686.3,760.7,286,15849438,10877425900.25,239767,AXISBANK
2021-01-20,EQ,664,680.95,664,668.75,673.7,675.75,675.49,760.7,286,9980614,6741758864.7,123196,AXISBANK
2021-01-19,EQ,663.55,671.95,659.75,657,670.5,668.75,667.4,760.7,286,9010539,6013607646.1,129722,AXISBANK
2021-01-18,EQ,674.45,675,651.15,674.85,652,657,665.06,760.7,286,13460603,8952081143.45,171985,AXISBANK
2021-01-15,EQ,677.6,682.95,669.6,676,674.75,674.85,675.83,760.7,286,12339771,8339541605.35,160977,AXISBANK
2021-01-14,EQ,678.5,687.8,674.65,687.8,676.5,676,680.9,760.7,286,9337503,6357912520.8,184285,AXISBANK
2021-01-13,EQ,676,691.2,669.05,675.7,686.05,687.8,682.48,760.7,286,15645903,10678066334.4,202987,AXISBANK
2021-01-12,EQ,661.3,685,659.25,666.95,674.9,675.7,673.93,760.7,286,13301893,8964522024.75,189900,AXISBANK
2021-01-11,EQ,676,676.65,660.15,672.7,666.9,666.95,665.41,760.7,286,7928365,5275574045.15,103383,AXISBANK
2021-01-08,EQ,678,678.85,668.5,671.1,672.95,672.7,673.19,760.7,286,12272794,8261904693.35,136289,AXISBANK
2021-01-07,EQ,659,676.5,659,654.25,670.1,671.1,668.78,760.7,286,17887570,11962937455.3,203566,AXISBANK
2021-01-06,EQ,662,667.15,649.15,664.45,651.55,654.25,659.35,760.7,286,20829645,13733935601.45,232735,AXISBANK
2021-01-05,EQ,618,667.9,618,624.7,664.15,664.45,649.82,760.7,286,37973963,24676368295.35,393175,AXISBANK
2021-01-04,EQ,627.8,633,621.3,623.8,625.75,624.7,626.37,760.7,286,14068156,8811802334.35,140952,AXISBANK
2021-01-01,EQ,620.25,625.45,617.55,620.45,623.4,623.8,622.15,765.85,286,6047062,3762202336.05,84795,AXISBANK
