DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2023-05-30,EQ,930.8,939.7,928.05,929.8,935.15,937.45,933.19,970,618.25,7804403,7282994937.6,154714,AXISBANK
2023-05-29,EQ,931,937.7,928.05,926.95,930.7,929.8,933.27,970,618.25,7133871,6657825588.4,127183,AXISBANK
2023-05-26,EQ,918,927.9,915,921.05,925.9,926.95,922.49,970,618.25,4908462,4528020852.45,106287,AXISBANK
2023-05-25,EQ,916.7,923.55,912.45,917.7,920.35,921.05,916.9,970,618.25,8149350,7472119111.25,113733,AXISBANK
2023-05-24,EQ,911.15,920.85,910.2,916.15,918,917.7,915.75,970,618.25,6248545,5722097401.05,121754,AXISBANK
2023-05-23,EQ,917.55,922.5,912.4,917.55,912.95,916.15,918.17,970,618.25,8273445,7596397802.65,141294,AXISBANK
2023-05-22,EQ,923,927.75,914.4,924.05,916.8,917.55,919.19,970,618.25,9383158,8624941377.95,130478,AXISBANK
2023-05-19,EQ,920.9,927,908.95,914.7,926,924.05,916.94,970,618.25,8393002,7695879382.05,149439,AXISBANK
2023-05-18,EQ,920,929.5,912.6,914.8,915.65,914.7,922.01,970,618.25,13614127,12552328653.7,214235,AXISBANK
2023-05-17,EQ,917.7,918.9,911.25,917.8,915.2,914.8,915.74,970,618.25,10248327,9384850303.7,159245,AXISBANK
2023-05-16,EQ,916.2,922.5,912,915.8,915.9,917.8,918.4,970,618.25,12567615,11542124160.15,154810,AXISBANK
2023-05-15,EQ,910.65,919.5,909.15,910.65,913.1,915.8,916.02,970,618.25,7339579,6723179195.5,183405,AXISBANK
2023-05-12,EQ,895.2,913.6,894,895.95,911,910.65,905.39,970,618.25,10533272,9536670795,161890,AXISBANK
2023-05-11,EQ,891,900,889,889.9,895.7,895.95,895.23,970,618.25,13816121,12368619503.95,200160,AXISBANK
2023-05-10,EQ,892,892.5,877.55,888.25,890,889.9,887.33,970,618.25,11893027,10553051459.1,167094,AXISBANK
2023-05-09,EQ,882.2,890.2,880,878.45,888,888.25,886.8,970,618.25,12117151,10745483967.45,156537,AXISBANK
2023-05-08,EQ,865.3,881.4,865.3,865.3,879.95,878.45,877.74,970,618.25,7007882,6151112520.7,134771,AXISBANK
2023-05-05,EQ,867.15,885,862.75,865.95,864.75,865.3,874.2,970,618.25,14343308,12538877195.7,196545,AXISBANK
2023-05-04,EQ,860,867.15,857.5,859.85,865.9,865.95,861.66,970,618.25,9756391,8406700680.1,212358,AXISBANK
2023-05-03,EQ,863.85,866.85,854.05,870.65,859.05,859.85,859.26,970,618.25,15103015,12977445017.4,289619,AXISBANK
2023-05-02,EQ,870,876.4,864.25,860,869.9,870.65,871.65,970,618.25,12947953,11286116515.35,208931,AXISBANK
2023-04-28,EQ,885.1,890.05,853.65,881.4,860,860,860.94,970,618.25,23004117,19805082924.8,371287,AXISBANK
2023-04-27,EQ,888,890,877.5,887.65,880.5,881.4,882.38,970,618.25,15992383,14111354670.75,211246,AXISBANK
2023-04-26,EQ,877.4,889.45,875.2,878.35,885.6,887.65,882.29,970,618.25,19468723,17177083781.2,231914,AXISBANK
2023-04-25,EQ,885,895.8,874.4,882.3,876.8,878.35,887.2,970,618.25,36394389,32289273339.6,221239,AXISBANK
2023-04-24,EQ,868,884.4,860.5,864.2,884.25,882.3,873.68,970,618.25,18201632,15902435367.85,170058,AXISBANK
2023-04-21,EQ,870.8,873.85,857.5,868.75,860.7,864.2,866.89,970,618.25,15520786,13454767337.1,117031,AXISBANK
2023-04-20,EQ,874.8,875.6,864.15,873.4,871.1,868.75,868.69,970,618.25,19444753,16891415680.1,128040,AXISBANK
2023-04-19,EQ,865,874.5,862.55,863.35,871.95,873.4,869.32,970,618.25,23494247,20424019478.25,170158,AXISBANK
2023-04-18,EQ,865.35,872,857.1,864.55,864.75,863.35,865.53,970,618.25,17238709,14920705065.35,140178,AXISBANK
2023-04-17,EQ,882,882,861,864.35,864,864.55,867.05,970,618.25,22577380,19575735178.1,178837,AXISBANK
2023-04-13,EQ,853.65,867.7,845,851.05,864,864.35,854.42,970,618.25,23934570,20450123140.3,176831,AXISBANK
